transaction_id,customer_id,customer_age,customer_gender,country,product_category,product_name,quantity,unit_price,total_price,payment_method,transaction_date
T00278,C1464,29,Male,UK,Books,Deep Learning,4,986.52,3946.08,Credit Card,2022-09-16
T00279,C1751,34,Other,UK,Home,Mixer,3,190.16,570.48,UPI,2023-08-31
T00280,C1314,41,Other,Australia,Clothing,Jacket,5,1439.31,7196.55,Net Banking,2023-01-21
T00281,C1605,52,Other,Canada,Books,AI Basics,2,1485.21,2970.42,Credit Card,2022-09-01
T00282,C1817,56,Male,USA,Clothing,Jacket,4,275.22,1100.88,Net Banking,2024-06-13
T00283,C1438,58,Female,USA,Electronics,Smartphone,1,843.31,843.31,UPI,2023-06-12
T00284,C1314,60,Other,Australia,Electronics,Smartwatch,1,210.23,210.23,Debit Card,2023-01-14
T00285,C1209,58,Male,Canada,Books,NLP with Transformers,3,171.7,515.1,Net Banking,2023-10-11
T00286,C1771,41,Other,Germany,Home,Office Chair,5,786.62,3933.1,UPI,2022-07-19
T00287,C1105,28,Other,Canada,Clothing,T-Shirt,4,831.24,3324.96,Credit Card,2024-05-31
T00288,C1759,23,Other,USA,Electronics,Laptop,3,1365.89,4097.67,Cash,2023-03-19
T00289,C1957,42,Female,Germany,Home,Desk Lamp,2,1407.68,2815.36,UPI,2022-08-26
T00290,C1613,24,Female,Germany,Home,Desk Lamp,4,668.49,2673.96,UPI,2023-10-13
T00291,C1245,33,Other,Australia,Books,Deep Learning,2,1256.99,2513.98,Credit Card,2023-08-23
T00292,C1580,50,Male,Germany,Books,AI Basics,3,599.91,1799.73,Credit Card,2022-09-30
T00293,C1323,34,Female,Canada,Electronics,Headphones,5,177.35,886.75,UPI,2024-06-03
T00294,C1013,23,Female,India,Home,Vacuum Cleaner,3,110.34,331.02,Debit Card,2022-09-11
T00295,C1602,59,Male,Canada,Electronics,Headphones,5,305.6,1528.0,Net Banking,2022-05-21
T00296,C1725,23,Other,UK,Electronics,Headphones,3,890.28,2670.84,Credit Card,2022-10-17
T00297,C1700,63,Other,UK,Clothing,T-Shirt,3,360.26,1080.78,UPI,2022-06-01
T00298,C1874,48,Female,Australia,Electronics,Smartphone,1,561.36,561.36,Debit Card,2023-06-21
T00299,C1228,58,Female,USA,Books,Data Science 101,5,1399.95,6999.75,Net Banking,2022-12-21
T00300,C1283,25,Female,Canada,Home,Mixer,1,1386.15,1386.15,UPI,2024-04-04
T00301,C1951,54,Male,Australia,Clothing,Jeans,3,153.26,459.78,UPI,2022-10-29
T00302,C1189,39,Other,Germany,Electronics,Laptop,1,927.1,927.1,Credit Card,2022-12-04
T00303,C1545,34,Male,India,Home,Office Chair,3,244.7,734.1,UPI,2023-09-08
T00304,C1015,46,Male,Canada,Clothing,Jeans,2,811.59,1623.18,Credit Card,2023-01-13
T00305,C1234,21,Other,USA,Home,Desk Lamp,4,534.09,2136.36,Credit Card,2023-11-07
T00306,C1115,18,Other,India,Home,Mixer,3,186.66,559.98,Debit Card,2024-04-19
T00307,C1596,57,Male,Canada,Books,NLP with Transformers,3,408.2,1224.6,Net Banking,2022-04-20
T00308,C1931,38,Female,Germany,Clothing,Jeans,3,1156.46,3469.38,Cash,2024-01-07
T00309,C1432,23,Female,Australia,Clothing,Jacket,1,1481.69,1481.69,Net Banking,2023-02-08
T00310,C1172,33,Female,India,Books,NLP with Transformers,5,863.43,4317.15,Cash,2023-11-30
T00311,C1214,50,Female,Germany,Clothing,Jeans,5,199.71,998.55,Cash,2023-08-29
T00312,C1756,38,Male,USA,Clothing,T-Shirt,1,75.73,75.73,Cash,2022-02-08
T00313,C1418,31,Female,USA,Clothing,Jacket,5,474.95,2374.75,Cash,2022-07-10
T00314,C1040,41,Male,Australia,Electronics,Laptop,1,1002.09,1002.09,UPI,2023-04-17
T00315,C1443,21,Female,Canada,Home,Mixer,3,1451.62,4354.86,Cash,2023-09-20
T00316,C1234,35,Other,USA,Clothing,Sneakers,4,1322.82,5291.28,Net Banking,2024-05-08
T00317,C1681,44,Male,Germany,Books,Data Science 101,5,813.84,4069.2,Cash,2024-01-09
T00318,C1135,19,Other,Canada,Electronics,Laptop,2,391.08,782.16,Cash,2023-04-06
T00319,C1070,60,Other,Canada,Clothing,Jeans,4,1280.25,5121.0,Credit Card,2023-07-14
T00320,C1084,58,Other,India,Clothing,Jeans,3,449.65,1348.95,Net Banking,2023-05-05
T00321,C1629,39,Other,India,Electronics,Headphones,5,784.57,3922.85,Debit Card,2024-01-16
T00322,C1111,61,Male,Germany,Home,Vacuum Cleaner,1,790.71,790.71,Cash,2023-06-17
T00323,C1320,34,Other,Germany,Electronics,Smartphone,1,1099.31,1099.31,Cash,2023-08-13
T00324,C1511,49,Other,India,Books,Deep Learning,3,1408.91,4226.73,Credit Card,2022-12-17
T00325,C1504,47,Male,UK,Electronics,Smartwatch,4,419.94,1679.76,UPI,2022-03-25
T00326,C1325,43,Other,UK,Electronics,Smartwatch,5,677.01,3385.05,UPI,2023-12-18
T00327,C1365,46,Other,UK,Books,Deep Learning,1,817.23,817.23,Debit Card,2022-04-05
T00328,C1428,19,Other,India,Clothing,Sneakers,3,34.78,104.34,Cash,2022-04-26
T00329,C1707,45,Female,USA,Books,Data Science 101,1,381.8,381.8,UPI,2022-07-05
T00330,C1094,48,Other,Germany,Electronics,Smartphone,5,1475.43,7377.15,UPI,2023-04-04
T00331,C1904,26,Female,Australia,Clothing,Jeans,1,957.82,957.82,Credit Card,2023-10-02
T00332,C1590,19,Male,India,Home,Mixer,3,1101.41,3304.23,Cash,2023-07-10
T00333,C1107,31,Male,Australia,Electronics,Smartwatch,3,284.07,852.21,Credit Card,2022-03-09
T00334,C1297,43,Female,USA,Home,Vacuum Cleaner,2,924.3,1848.6,Credit Card,2022-02-22
T00335,C1313,63,Female,UK,Home,Desk Lamp,4,1136.34,4545.36,Credit Card,2024-02-28
T00336,C1801,64,Other,UK,Electronics,Smartwatch,4,1147.3,4589.2,UPI,2024-04-30
T00337,C1693,58,Male,India,Books,AI Basics,2,1080.23,2160.46,Debit Card,2022-05-05
T00338,C1629,42,Other,Germany,Home,Vacuum Cleaner,2,1338.9,2677.8,Cash,2023-07-12
T00339,C1698,37,Male,Germany,Electronics,Smartwatch,5,229.42,1147.1,Debit Card,2023-04-15
T00340,C1589,20,Male,USA,Books,Data Science 101,3,1206.23,3618.69,Credit Card,2024-03-14
T00341,C1090,53,Other,Australia,Home,Vacuum Cleaner,5,1116.29,5581.45,Credit Card,2022-11-16
T00342,C1119,33,Female,India,Home,Vacuum Cleaner,3,947.94,2843.82,UPI,2023-01-17
T00343,C1120,64,Female,India,Electronics,Smartphone,1,1160.99,1160.99,Debit Card,2024-04-15
T00344,C1668,56,Female,Germany,Electronics,Smartwatch,5,1239.0,6195.0,Net Banking,2022-01-06
T00345,C1013,55,Female,India,Books,AI Basics,5,1068.28,5341.4,Net Banking,2022-09-06
T00346,C1032,49,Other,Germany,Books,Data Science 101,1,555.12,555.12,Debit Card,2023-12-31
T00347,C1011,30,Other,Canada,Clothing,Sneakers,2,262.8,525.6,Credit Card,2024-04-14
T00348,C1373,48,Other,UK,Clothing,T-Shirt,1,1350.55,1350.55,Debit Card,2023-08-23
T00349,C1573,45,Female,Australia,Books,NLP with Transformers,5,593.01,2965.05,Net Banking,2023-01-19
T00350,C1005,65,Female,Australia,Home,Mixer,5,1202.09,6010.45,Credit Card,2023-06-27
T00351,C1225,37,Female,Germany,Home,Vacuum Cleaner,2,1279.54,2559.08,Debit Card,2023-11-04
T00352,C1886,32,Female,India,Clothing,Jeans,2,518.75,1037.5,UPI,2023-05-09
T00353,C1663,30,Female,Australia,Electronics,Smartwatch,2,319.79,639.58,Net Banking,2023-07-10
T00354,C1110,26,Other,USA,Electronics,Headphones,2,336.48,672.96,Debit Card,2023-11-25
T00355,C1185,63,Other,Canada,Electronics,Laptop,4,212.22,848.88,Debit Card,2023-08-12
T00356,C1442,18,Other,USA,Home,Vacuum Cleaner,2,708.02,1416.04,UPI,2023-09-09
T00357,C1349,52,Male,USA,Electronics,Smartwatch,5,226.0,1130.0,Net Banking,2022-05-24
T00358,C1573,41,Female,USA,Clothing,Jacket,4,167.38,669.52,UPI,2023-01-21
T00359,C1571,27,Other,Australia,Books,Deep Learning,2,1075.76,2151.52,Debit Card,2022-05-31
T00360,C1472,51,Male,Australia,Home,Mixer,3,1129.94,3389.82,Debit Card,2024-01-23
T00361,C1987,30,Female,Germany,Home,Desk Lamp,1,1336.54,1336.54,Credit Card,2024-01-04
T00362,C1400,62,Other,USA,Electronics,Smartphone,3,878.19,2634.57,Credit Card,2024-03-09
T00363,C1531,23,Female,UK,Home,Desk Lamp,3,801.8,2405.4,UPI,2024-03-17
T00364,C1969,56,Female,USA,Books,Deep Learning,4,489.66,1958.64,Debit Card,2023-01-19
T00365,C1280,62,Other,USA,Clothing,Jacket,2,580.42,1160.84,Cash,2024-05-03
T00366,C1629,28,Female,Canada,Electronics,Smartphone,5,946.33,4731.65,UPI,2023-11-14
T00367,C1731,48,Male,Germany,Clothing,T-Shirt,5,1399.61,6998.05,Cash,2022-07-15
T00368,C1520,21,Male,Canada,Books,Data Science 101,1,293.55,293.55,UPI,2022-04-16
T00369,C1855,48,Female,UK,Clothing,T-Shirt,5,979.24,4896.2,UPI,2024-05-07
T00370,C1687,34,Female,Canada,Books,AI Basics,5,1403.0,7015.0,Net Banking,2022-04-06
T00371,C1286,27,Female,USA,Electronics,Laptop,2,870.89,1741.78,Cash,2023-09-10
T00372,C1147,28,Female,Canada,Books,NLP with Transformers,3,959.0,2877.0,Cash,2022-05-15
T00373,C1281,23,Female,Australia,Home,Desk Lamp,2,1496.96,2993.92,UPI,2024-01-04
T00374,C1242,23,Female,Canada,Books,NLP with Transformers,5,1199.21,5996.05,Debit Card,2022-01-15
T00375,C1428,28,Female,Canada,Clothing,Sneakers,3,1320.24,3960.72,Cash,2022-02-07
T00376,C1982,60,Female,India,Books,Deep Learning,2,757.74,1515.48,Credit Card,2022-01-10
T00377,C1514,28,Female,India,Books,Data Science 101,1,99.27,99.27,Debit Card,2024-01-06
T00378,C1484,25,Other,UK,Books,Deep Learning,5,736.78,3683.9,UPI,2024-05-27
T00379,C1714,29,Female,UK,Clothing,T-Shirt,4,1195.97,4783.88,Net Banking,2023-05-16
T00380,C1711,64,Female,USA,Books,NLP with Transformers,5,842.45,4212.25,Credit Card,2023-08-08
T00381,C1968,26,Male,Canada,Books,AI Basics,5,391.16,1955.8,Cash,2024-03-09
T00382,C1461,55,Male,Germany,Books,NLP with Transformers,3,1422.27,4266.81,UPI,2023-01-23
T00383,C1007,34,Other,UK,Books,NLP with Transformers,5,1173.55,5867.75,Cash,2023-10-12
T00384,C1103,55,Male,India,Clothing,Jacket,2,248.16,496.32,UPI,2023-11-02
T00385,C1736,59,Female,Australia,Books,Deep Learning,1,510.38,510.38,Net Banking,2022-03-05
T00386,C1455,19,Male,Australia,Home,Vacuum Cleaner,2,1288.56,2577.12,Cash,2024-03-16
T00387,C1084,34,Other,UK,Electronics,Smartphone,2,691.15,1382.3,Debit Card,2024-02-15
T00388,C1195,53,Female,UK,Electronics,Headphones,5,57.69,288.45,Cash,2023-05-12
T00389,C1890,27,Other,India,Home,Office Chair,2,263.3,526.6,Debit Card,2023-01-23
T00390,C1875,33,Male,India,Electronics,Smartwatch,1,1285.88,1285.88,Cash,2022-01-31
T00391,C1072,20,Female,Australia,Home,Desk Lamp,5,902.22,4511.1,Cash,2024-06-18
T00392,C1308,36,Male,Canada,Clothing,Sneakers,5,794.66,3973.3,UPI,2022-09-21
T00393,C1742,40,Female,Germany,Books,Data Science 101,1,1132.63,1132.63,Credit Card,2024-02-11
T00394,C1912,23,Male,USA,Home,Vacuum Cleaner,4,1156.28,4625.12,Cash,2023-04-21
T00395,C1567,45,Other,India,Home,Office Chair,4,1131.48,4525.92,UPI,2022-06-10
T00396,C1912,43,Male,Australia,Books,Data Science 101,5,1101.11,5505.55,Debit Card,2023-12-05
T00397,C1010,25,Female,Germany,Clothing,Sneakers,3,909.76,2729.28,Debit Card,2024-02-25
T00398,C1417,51,Female,Germany,Home,Desk Lamp,2,1189.89,2379.78,Debit Card,2024-02-06
T00399,C1172,41,Male,UK,Clothing,T-Shirt,4,815.38,3261.52,UPI,2024-03-21
T00400,C1282,64,Male,Canada,Clothing,Sneakers,1,1099.84,1099.84,Debit Card,2022-04-22
T00401,C1821,26,Female,UK,Home,Vacuum Cleaner,3,1236.73,3710.19,UPI,2023-06-05
T00402,C1622,25,Female,Canada,Home,Office Chair,5,1176.79,5883.95,Debit Card,2023-02-14
T00403,C1685,36,Male,UK,Books,Deep Learning,4,1391.1,5564.4,Debit Card,2023-11-20
T00404,C1884,35,Male,Germany,Home,Mixer,2,899.5,1799.0,UPI,2022-12-17
T00405,C1158,50,Male,UK,Electronics,Laptop,2,1435.85,2871.7,Debit Card,2022-04-25
T00406,C1351,40,Other,UK,Electronics,Smartphone,1,76.08,76.08,Credit Card,2024-02-03
T00407,C1484,63,Female,India,Clothing,Sneakers,2,1432.36,2864.72,Debit Card,2022-03-10
T00408,C1606,55,Female,Germany,Books,AI Basics,1,318.83,318.83,Debit Card,2022-08-11
T00409,C1372,18,Female,Germany,Home,Desk Lamp,3,764.47,2293.41,Debit Card,2022-03-27
T00410,C1350,59,Female,India,Books,Deep Learning,4,612.51,2450.04,UPI,2023-09-17
T00411,C1007,32,Female,Germany,Electronics,Smartphone,2,772.93,1545.86,Credit Card,2022-12-31
T00412,C1825,25,Other,India,Books,Data Science 101,3,1273.98,3821.94,Cash,2023-10-11
T00413,C1510,52,Other,USA,Books,Deep Learning,3,675.03,2025.09,UPI,2023-08-01
T00414,C1639,33,Other,Germany,Electronics,Headphones,4,1203.52,4814.08,Credit Card,2022-08-07
T00415,C1900,21,Other,Canada,Clothing,Jeans,1,1077.04,1077.04,Credit Card,2024-02-04
T00416,C1228,45,Female,India,Clothing,Jeans,5,1465.9,7329.5,UPI,2022-02-26
T00417,C1817,46,Other,Australia,Books,NLP with Transformers,4,1246.93,4987.72,Cash,2024-06-19
T00418,C1365,64,Female,USA,Clothing,Sneakers,1,1459.77,1459.77,Credit Card,2023-08-20
T00419,C1046,25,Other,Australia,Books,Deep Learning,1,1330.96,1330.96,Cash,2024-03-20
T00420,C1151,28,Other,UK,Home,Vacuum Cleaner,1,560.34,560.34,Cash,2022-11-02
T00421,C1859,42,Female,Germany,Clothing,Sneakers,5,348.35,1741.75,Net Banking,2023-01-14
T00422,C1243,40,Other,USA,Books,AI Basics,3,590.14,1770.42,Credit Card,2023-12-31
T00423,C1175,46,Female,Canada,Clothing,Jacket,1,807.88,807.88,Credit Card,2022-11-12
T00424,C1680,28,Female,Canada,Home,Mixer,1,393.84,393.84,UPI,2023-08-14
T00425,C1731,56,Male,Germany,Electronics,Laptop,2,508.42,1016.84,Credit Card,2024-02-24
T00426,C1418,54,Male,Australia,Electronics,Smartphone,1,456.54,456.54,Credit Card,2022-06-18
T00427,C1859,34,Other,USA,Clothing,Jacket,3,1155.55,3466.65,Net Banking,2022-03-11
T00428,C1600,45,Other,Germany,Clothing,T-Shirt,1,885.4,885.4,Credit Card,2023-11-20
T00429,C1851,65,Female,India,Home,Mixer,1,81.34,81.34,Net Banking,2022-09-15
T00430,C1846,65,Male,USA,Electronics,Smartphone,4,237.15,948.6,UPI,2023-04-06
T00431,C1323,57,Male,Australia,Clothing,Sneakers,1,1218.45,1218.45,Cash,2023-01-11
T00432,C1337,21,Female,UK,Clothing,Jeans,5,366.76,1833.8,Net Banking,2022-07-08
T00433,C1853,61,Other,UK,Books,Deep Learning,3,439.01,1317.03,Debit Card,2022-02-14
T00434,C1865,65,Other,Canada,Electronics,Smartphone,3,808.69,2426.07,UPI,2024-01-03
T00435,C1533,33,Female,UK,Home,Mixer,5,1388.63,6943.15,Credit Card,2023-11-12
T00436,C1918,45,Male,Australia,Clothing,T-Shirt,1,748.2,748.2,Net Banking,2023-05-08
T00437,C1960,49,Other,USA,Books,AI Basics,4,1393.13,5572.52,Debit Card,2024-05-07
T00438,C1405,52,Other,India,Home,Vacuum Cleaner,5,1338.92,6694.6,Credit Card,2023-01-24
T00439,C1924,61,Other,Canada,Electronics,Headphones,1,984.97,984.97,Net Banking,2022-06-18
T00440,C1787,43,Female,India,Books,NLP with Transformers,3,674.57,2023.71,Net Banking,2023-10-11
T00441,C1526,40,Other,UK,Home,Mixer,1,17.97,17.97,Cash,2023-03-22
T00442,C1871,18,Female,Canada,Home,Desk Lamp,1,656.22,656.22,Credit Card,2023-07-03
T00443,C1039,54,Female,India,Clothing,T-Shirt,2,305.06,610.12,Cash,2022-04-18
T00444,C1618,55,Male,Germany,Clothing,Jeans,5,1083.16,5415.8,Debit Card,2024-03-02
T00445,C1526,22,Male,India,Electronics,Smartwatch,3,1079.46,3238.38,UPI,2023-09-16
T00446,C1141,39,Other,Germany,Clothing,Sneakers,4,1000.97,4003.88,Credit Card,2023-06-17
T00447,C1657,47,Male,Australia,Home,Vacuum Cleaner,4,261.77,1047.08,UPI,2023-07-12
T00448,C1563,64,Female,UK,Electronics,Smartphone,5,43.11,215.55,UPI,2023-12-11
T00449,C1130,24,Other,Australia,Books,AI Basics,3,444.94,1334.82,UPI,2023-10-26
T00450,C1062,48,Female,USA,Home,Office Chair,2,574.08,1148.16,Credit Card,2022-01-18
T00451,C1842,42,Female,India,Clothing,T-Shirt,3,1221.91,3665.73,Cash,2023-09-07
T00452,C1918,64,Female,USA,Books,Deep Learning,5,61.59,307.95,Credit Card,2022-03-30
T00453,C1517,21,Other,Germany,Home,Office Chair,4,785.63,3142.52,Cash,2022-06-26
T00454,C1152,50,Female,India,Books,Deep Learning,5,762.61,3813.05,Debit Card,2024-01-12
T00455,C1767,23,Male,Germany,Home,Desk Lamp,1,584.73,584.73,UPI,2022-06-18
T00456,C1220,56,Male,USA,Electronics,Smartphone,1,1449.58,1449.58,Cash,2023-10-26
T00457,C1262,23,Other,USA,Clothing,Jeans,4,481.67,1926.68,UPI,2022-06-23
T00458,C1435,18,Female,Canada,Electronics,Laptop,3,344.84,1034.52,Credit Card,2023-08-08
T00459,C1480,22,Female,India,Clothing,T-Shirt,3,170.1,510.3,Net Banking,2022-10-05
T00460,C1531,22,Other,USA,Home,Office Chair,5,1494.24,7471.2,Credit Card,2022-10-18
T00461,C1607,37,Male,Germany,Electronics,Smartwatch,1,692.14,692.14,Net Banking,2024-01-14
T00462,C1856,58,Other,India,Clothing,Jacket,3,759.69,2279.07,Debit Card,2023-10-12
T00463,C1859,22,Other,India,Home,Vacuum Cleaner,5,682.28,3411.4,UPI,2022-03-24
T00464,C1839,49,Male,Australia,Electronics,Headphones,4,1234.17,4936.68,Debit Card,2022-06-30
T00465,C1769,41,Other,India,Electronics,Smartphone,2,946.11,1892.22,UPI,2022-04-16
T00466,C1472,50,Male,Canada,Books,Deep Learning,1,629.78,629.78,UPI,2022-07-06
T00467,C1986,29,Male,India,Electronics,Smartphone,1,513.33,513.33,Net Banking,2022-01-02
T00468,C1831,49,Male,UK,Electronics,Laptop,4,801.67,3206.68,Debit Card,2022-03-15
T00469,C1168,65,Male,Germany,Electronics,Smartwatch,2,1358.14,2716.28,UPI,2023-02-17
T00470,C1944,23,Male,India,Books,Deep Learning,5,256.27,1281.35,Cash,2023-05-25
T00471,C1876,30,Female,Canada,Electronics,Headphones,1,51.5,51.5,UPI,2022-06-01
T00472,C1968,54,Other,Germany,Home,Vacuum Cleaner,5,1174.67,5873.35,Debit Card,2024-04-23
T00473,C1423,62,Male,USA,Clothing,T-Shirt,3,1228.62,3685.86,Debit Card,2023-08-27
T00474,C1153,56,Other,Australia,Clothing,Sneakers,3,357.22,1071.66,Credit Card,2022-08-15
T00475,C1093,35,Female,India,Electronics,Laptop,4,640.76,2563.04,Net Banking,2024-04-24
T00476,C1072,29,Other,Germany,Electronics,Smartwatch,4,696.18,2784.72,Net Banking,2022-05-07
T00477,C1181,44,Other,USA,Electronics,Smartphone,2,1058.76,2117.52,Credit Card,2023-07-10
T00478,C1729,56,Other,UK,Clothing,Jacket,5,968.63,4843.15,Cash,2022-01-04
T00479,C1686,58,Male,India,Electronics,Smartwatch,1,210.93,210.93,UPI,2022-07-09
T00480,C1970,52,Other,Australia,Home,Desk Lamp,2,292.5,585.0,Credit Card,2024-05-21
T00481,C1804,28,Female,Germany,Books,Data Science 101,2,549.66,1099.32,Cash,2022-12-25
T00482,C1848,56,Other,Canada,Home,Desk Lamp,5,1064.08,5320.4,Credit Card,2023-10-30
T00483,C1834,26,Male,Australia,Clothing,Sneakers,2,490.9,981.8,Net Banking,2024-02-17
T00484,C1037,37,Male,India,Electronics,Smartphone,2,518.13,1036.26,Credit Card,2022-09-18
T00485,C1260,55,Male,Canada,Clothing,Sneakers,2,564.77,1129.54,Debit Card,2023-04-04
T00486,C1263,43,Male,Canada,Books,Data Science 101,4,604.62,2418.48,Credit Card,2024-06-11
T00487,C1969,38,Female,USA,Home,Office Chair,1,747.71,747.71,Net Banking,2024-03-09
T00488,C1273,27,Other,Germany,Electronics,Laptop,4,1153.12,4612.48,Credit Card,2022-02-12
T00489,C1328,53,Other,Australia,Electronics,Headphones,2,319.32,638.64,Debit Card,2023-03-01
T00490,C1219,49,Other,India,Clothing,Jacket,1,32.4,32.4,Debit Card,2022-11-11
T00491,C1666,42,Other,India,Home,Desk Lamp,2,615.23,1230.46,Credit Card,2022-08-30
T00492,C1965,54,Female,Australia,Clothing,Jeans,3,239.7,719.1,Net Banking,2024-05-21
T00493,C1648,42,Other,USA,Electronics,Smartwatch,5,151.97,759.85,Net Banking,2023-02-19
T00494,C1352,47,Male,India,Home,Office Chair,1,464.0,464.0,UPI,2023-03-31
T00495,C1096,45,Female,Germany,Books,Deep Learning,3,1448.12,4344.36,Credit Card,2022-08-04
T00496,C1026,35,Female,India,Electronics,Smartphone,5,1389.24,6946.2,Net Banking,2022-11-20
T00497,C1165,39,Male,UK,Books,AI Basics,3,898.54,2695.62,UPI,2023-01-29
T00498,C1685,42,Male,India,Books,NLP with Transformers,3,1019.46,3058.38,Credit Card,2023-05-01
T00499,C1909,60,Male,Germany,Clothing,T-Shirt,3,724.74,2174.22,Credit Card,2023-02-11
T00500,C1789,44,Male,USA,Clothing,Jacket,3,1033.27,3099.81,Net Banking,2023-12-25
T00501,C1785,64,Other,Australia,Electronics,Headphones,5,1078.04,5390.2,UPI,2023-11-27
T00502,C1103,47,Male,Germany,Home,Desk Lamp,1,834.04,834.04,Cash,2024-02-23
T00503,C1514,30,Other,UK,Clothing,Sneakers,3,1222.26,3666.78,Debit Card,2022-06-11
T00504,C1721,42,Other,USA,Home,Office Chair,2,16.22,32.44,UPI,2023-09-09
T00505,C1274,50,Male,Australia,Clothing,Jeans,1,505.05,505.05,UPI,2022-04-26
T00506,C1990,27,Male,Australia,Clothing,Jacket,4,955.36,3821.44,Debit Card,2022-09-13
T00507,C1228,33,Female,Canada,Home,Mixer,2,545.78,1091.56,UPI,2022-08-28
T00508,C1803,31,Female,Australia,Books,Deep Learning,5,1369.9,6849.5,Debit Card,2024-03-06
T00509,C1216,33,Other,UK,Clothing,Jacket,3,124.49,373.47,UPI,2022-08-14
T00510,C1165,28,Other,Australia,Electronics,Smartphone,2,927.25,1854.5,Debit Card,2022-06-20
T00511,C1266,32,Other,Australia,Books,Deep Learning,5,675.36,3376.8,Cash,2023-09-12
T00512,C1234,54,Other,USA,Electronics,Smartphone,1,958.3,958.3,Credit Card,2022-07-12
T00513,C1742,64,Male,Australia,Clothing,T-Shirt,4,1383.03,5532.12,Net Banking,2023-12-16
T00514,C1196,65,Other,Canada,Clothing,Jacket,1,717.33,717.33,Debit Card,2023-10-26
T00515,C1226,39,Female,Canada,Books,AI Basics,5,401.47,2007.35,Net Banking,2023-07-14
T00516,C1304,48,Male,Canada,Electronics,Smartwatch,1,492.22,492.22,Debit Card,2022-07-13
T00517,C1273,63,Other,UK,Books,NLP with Transformers,5,92.69,463.45,UPI,2022-12-18
T00518,C1275,47,Other,India,Clothing,Jacket,3,240.87,722.61,Credit Card,2023-12-31
T00519,C1095,65,Other,Canada,Clothing,T-Shirt,4,448.85,1795.4,Debit Card,2024-04-22
T00520,C1852,44,Other,USA,Home,Vacuum Cleaner,4,630.33,2521.32,Cash,2022-03-13
T00521,C1363,31,Other,USA,Clothing,T-Shirt,1,380.13,380.13,Net Banking,2023-04-11
T00522,C1415,28,Other,Canada,Books,Deep Learning,4,708.26,2833.04,UPI,2023-02-26
T00523,C1591,39,Female,USA,Clothing,Jeans,1,792.26,792.26,Cash,2023-10-19
T00524,C1307,64,Female,Canada,Home,Desk Lamp,4,448.19,1792.76,Net Banking,2024-01-16
T00525,C1184,51,Other,Australia,Electronics,Headphones,4,484.06,1936.24,UPI,2023-05-11
T00526,C1438,50,Female,India,Clothing,Sneakers,4,1390.17,5560.68,Cash,2022-06-18
T00527,C1135,43,Other,Australia,Home,Vacuum Cleaner,1,976.72,976.72,Cash,2023-12-14
T00528,C1724,21,Female,India,Clothing,Jeans,3,445.15,1335.45,UPI,2022-10-08
T00529,C1402,41,Other,Germany,Books,NLP with Transformers,2,988.75,1977.5,UPI,2024-04-14
T00530,C1200,26,Female,India,Books,Deep Learning,3,869.61,2608.83,Net Banking,2022-12-13
T00531,C1996,47,Female,Australia,Books,Deep Learning,5,439.69,2198.45,Net Banking,2024-02-28
T00532,C1870,20,Male,Australia,Home,Office Chair,2,1440.55,2881.1,Debit Card,2022-04-07
T00533,C1797,63,Other,UK,Electronics,Smartphone,1,1304.19,1304.19,UPI,2023-08-19
T00534,C1323,46,Male,Australia,Books,AI Basics,4,394.85,1579.4,Debit Card,2024-05-08
T00535,C1877,19,Male,UK,Clothing,Jeans,5,136.74,683.7,Debit Card,2022-09-09
